SCIENTIFIC;OBSERVATIO;EVENT COUN;COUNTRY;LOCALITY_ID;LATITUDE;LONGITUDE;DD;MM;YY;CodZVid2;ZonVida2;Leyenda;SRTM_W_250
Hylocichla mustelina;2;1;Guatemala;847660;15.48551;-90.36079;23;12;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;2;1;Guatemala;847660;15.48551;-90.36079;23;12;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;2;1;Guatemala;847660;15.48551;-90.36079;23;12;2014;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;2;1;Guatemala;2262354;15.6092;-90.38343;27;11;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;2;1;Guatemala;2262354;15.6092;-90.38343;27;11;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;2;1;Guatemala;2262354;15.6092;-90.38343;27;11;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;1;1;Guatemala;792024;15.37325;-90.351;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1414
Hylocichla mustelina;4;1;Guatemala;847660;15.48551;-90.36079;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;4;1;Guatemala;847660;15.48551;-90.36079;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;4;1;Guatemala;847660;15.48551;-90.36079;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;1;1;Guatemala;792024;15.37325;-90.351;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1414
Hylocichla mustelina;4;1;Guatemala;847660;15.48551;-90.36079;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;4;1;Guatemala;847660;15.48551;-90.36079;23;12;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;1;1;Guatemala;2262354;15.6092;-90.38343;5;1;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;1;1;Guatemala;2262354;15.6092;-90.38343;5;1;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;2;1;Guatemala;2262354;15.6092;-90.38343;22;4;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;2;1;Guatemala;2262354;15.6092;-90.38343;22;4;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;875
Hylocichla mustelina;2;1;Guatemala;847660;15.48551;-90.36079;14;4;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1374
Hylocichla mustelina;1;1;Guatemala;2272820;15.23258;-90.28471;17;11;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1534
Hylocichla mustelina;1;1;Guatemala;2272820;15.23258;-90.28471;17;11;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1534
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;28;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;28;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;28;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;3496112;15.21587;-90.21959;25;1;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1695
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;22;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;22;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;3090123;15.24443;-90.28139;22;11;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;1751
Hylocichla mustelina;1;1;Guatemala;2100139;14.40168;-90.75763;2;11;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1036
Hylocichla mustelina;1;1;Guatemala;2100139;14.40168;-90.75763;2;11;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;1036
Hylocichla mustelina;3;1;Guatemala;479196;15.63378;-88.82825;25;2;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;385
Hylocichla mustelina;4;1;Guatemala;479196;15.63378;-88.82825;12;12;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;385
Hylocichla mustelina;4;1;Guatemala;479196;15.63378;-88.82825;12;12;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;385
Hylocichla mustelina;2;1;Guatemala;3236005;15.67479;-88.67466;21;12;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;543
Hylocichla mustelina;1;1;Guatemala;3439982;15.74634;-88.57837;1;2;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;7
Hylocichla mustelina;1;1;Guatemala;3439982;15.74634;-88.57837;1;2;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;7
Hylocichla mustelina;1;1;Guatemala;3439982;15.74634;-88.57837;1;2;2015;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;7
Hylocichla mustelina;1;1;Guatemala;1649029;15.40719;-88.69639;8;4;2015;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;532
Hylocichla mustelina;1;1;Guatemala;1674803;15.39698;-88.69373;10;1;2016;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;730
Hylocichla mustelina;1;1;Guatemala;5081433;15.77147;-88.69628;18;11;2016;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;52
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;12;2;1991;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;5;1;Guatemala;452907;17.22248;-89.62307;3;4;1991;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;1611600;17.22123;-89.61726;26;10;1997;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;276
Hylocichla mustelina;1;1;Guatemala;1304817;17.2255;-89.61192;26;3;2000;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;1;1;Guatemala;1304817;17.2255;-89.61192;25;3;2000;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;1;1;Guatemala;1304817;17.2255;-89.61192;27;3;2000;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;1;1;Guatemala;1611600;17.22123;-89.61726;11;12;2000;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;276
Hylocichla mustelina;1;1;Guatemala;1611600;17.22123;-89.61726;11;12;2000;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;276
Hylocichla mustelina;2;1;Guatemala;452907;17.22248;-89.62307;3;12;2002;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;18;2;2005;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;9;11;2006;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;6;1;Guatemala;1304817;17.2255;-89.61192;12;1;2008;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;2;1;Guatemala;552808;17.3875;-89.62083;1;4;2008;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;160
Hylocichla mustelina;4;1;Guatemala;452907;17.22248;-89.62307;22;12;2009;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;12;1;Guatemala;452907;17.22248;-89.62307;21;12;2009;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;4;1;Guatemala;452907;17.22248;-89.62307;22;12;2009;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;4;1;Guatemala;885059;17.22697;-89.61103;23;3;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;7;1;Guatemala;458046;17.07738;-89.39494;25;3;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;266
Hylocichla mustelina;28;1;Guatemala;1052604;17.26017;-90.34521;28;12;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;10;1;Guatemala;452907;17.22248;-89.62307;23;12;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;10;1;Guatemala;452907;17.22248;-89.62307;23;12;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;10;1;Guatemala;452907;17.22248;-89.62307;23;12;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;10;1;Guatemala;452907;17.22248;-89.62307;23;12;2010;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;12;3;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;13;3;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;5;1;Guatemala;452907;17.22248;-89.62307;30;10;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;3;1;Guatemala;1354613;17.05401;-89.38713;27;12;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;226
Hylocichla mustelina;12;1;Guatemala;1052604;17.26017;-90.34521;12;12;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;1;1;Guatemala;1347692;17.22901;-89.60223;14;12;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;236
Hylocichla mustelina;1;1;Guatemala;1347692;17.22901;-89.60223;14;12;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;236
Hylocichla mustelina;1;1;Guatemala;1053062;17.18212;-90.20531;12;12;2011;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;69
Hylocichla mustelina;1;1;Guatemala;1347692;17.22901;-89.60223;16;11;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;236
Hylocichla mustelina;1;1;Guatemala;1347692;17.22901;-89.60223;16;11;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;236
Hylocichla mustelina;5;1;Guatemala;1530922;17.21451;-89.61445;17;11;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;271
Hylocichla mustelina;5;1;Guatemala;1530922;17.21451;-89.61445;17;11;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;271
Hylocichla mustelina;5;1;Guatemala;1052604;17.26017;-90.34521;9;12;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;8;1;Guatemala;1052604;17.26017;-90.34521;9;12;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;1;1;Guatemala;1363488;17.24859;-90.29451;10;12;2012;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;127
Hylocichla mustelina;1;1;Guatemala;1017491;16.52641;-90.15973;11;10;2013;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;113
Hylocichla mustelina;11;1;Guatemala;1052604;17.26017;-90.34521;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;11;1;Guatemala;1052604;17.26017;-90.34521;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;7;1;Guatemala;2483046;17.2236;-90.35212;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;69
Hylocichla mustelina;2;1;Guatemala;1053062;17.18212;-90.20531;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;69
Hylocichla mustelina;11;1;Guatemala;1052604;17.26017;-90.34521;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;11;1;Guatemala;1052604;17.26017;-90.34521;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;6;1;Guatemala;2482742;17.25926;-90.28129;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;129
Hylocichla mustelina;11;1;Guatemala;1052604;17.26017;-90.34521;21;12;2013;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;6;1;Guatemala;452907;17.22248;-89.62307;22;2;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;6;1;Guatemala;452907;17.22248;-89.62307;22;2;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;1052604;17.26017;-90.34521;5;2;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;1;1;Guatemala;458046;17.07738;-89.39494;17;10;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;266
Hylocichla mustelina;1;1;Guatemala;3182493;17.36745;-89.63034;14;11;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;178
Hylocichla mustelina;1;1;Guatemala;2301502;17.19983;-89.62745;9;11;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;257
Hylocichla mustelina;2;1;Guatemala;1052604;17.26017;-90.34521;14;12;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;117
Hylocichla mustelina;5;1;Guatemala;652874;17.2464;-90.29148;14;12;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;5;1;Guatemala;652874;17.2464;-90.29148;14;12;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;4;1;Guatemala;652874;17.2464;-90.29148;14;12;2014;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;5;1;Guatemala;452907;17.22248;-89.62307;25;1;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;5;1;Guatemala;452907;17.22248;-89.62307;25;1;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;3;1;Guatemala;452907;17.22248;-89.62307;10;4;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;5;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;19;10;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;2;1;Guatemala;1304817;17.2255;-89.61192;18;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;239
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;3272201;16.92136;-89.88277;8;11;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;115
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;7;12;2015;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;2;1;Guatemala;1304829;17.22413;-89.61323;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;248
Hylocichla mustelina;2;1;Guatemala;1400098;17.22294;-89.61175;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;245
Hylocichla mustelina;2;1;Guatemala;1400098;17.22294;-89.61175;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;245
Hylocichla mustelina;2;1;Guatemala;1304829;17.22413;-89.61323;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;248
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;25;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;2;1;Guatemala;1400098;17.22294;-89.61175;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;245
Hylocichla mustelina;2;1;Guatemala;1400098;17.22294;-89.61175;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;245
Hylocichla mustelina;1;1;Guatemala;4090279;17.23201;-90.29872;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;54
Hylocichla mustelina;2;1;Guatemala;1400098;17.22294;-89.61175;6;1;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;245
Hylocichla mustelina;3;1;Guatemala;452907;17.22248;-89.62307;20;2;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;3;1;Guatemala;452907;17.22248;-89.62307;20;2;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;5;2;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;23;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;23;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;23;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;30;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;652874;17.2464;-90.29148;23;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;65
Hylocichla mustelina;1;1;Guatemala;452907;17.22248;-89.62307;30;3;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;307
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;9;4;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;9;4;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;9;4;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;1;1;Guatemala;744195;17.22824;-89.60584;9;4;2016;bh-S;Bosque Humedo Subtropical;bh-S - Bosque Húmedo Subtropical;231
Hylocichla mustelina;12;1;Honduras;1062098;15.73906;-87.45358;6;12;2008;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1062098;15.73906;-87.45358;12;12;2009;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;29
Hylocichla mustelina;1;1;Honduras;1280409;15.70039;-86.73157;13;12;2010;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;392
Hylocichla mustelina;4;1;Honduras;870828;15.693;-86.90228;26;11;2011;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;19;2;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;13;10;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;13;10;2012;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;2735514;15.66686;-86.90128;18;10;2012;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;765
Hylocichla mustelina;2;1;Honduras;2735514;15.66686;-86.90128;18;10;2012;bmh-S;Bosque Muy Humedo Suptropical;bmh-S - Bosque Muy Humedo Suptropical;765
Hylocichla mustelina;2;1;Honduras;870828;15.693;-86.90228;9;4;2013;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;1676287;15.59314;-87.06124;1;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;3;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;870828;15.693;-86.90228;3;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;3;1;Honduras;1676287;15.59314;-87.06124;1;1;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;171
Hylocichla mustelina;1;1;Honduras;2683571;15.69791;-86.90417;28;2;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;91
Hylocichla mustelina;2;1;Honduras;2683571;15.69791;-86.90417;5;3;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;91
Hylocichla mustelina;1;1;Honduras;870828;15.693;-86.90228;23;3;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;122
Hylocichla mustelina;2;1;Honduras;2683571;15.69791;-86.90417;5;3;2014;bmh-T;Bosque Muy Humedo Tropical;bmh-T - Bosque Muy Humedo Tropical;91
